Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,ICTVRatified,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,AssocID,DatabaseDOI,Release_Date,Collection_Date,NCBIAccession
miniopterus sp.,alphacoronavirus sp.,3075049,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus sp.,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,8,26,2023,,,,,2025-08-26,2023,"PV125523.1, PV125524.1, PV125527.1, PV125528.1, PV125529.1, PV125530.1, PV125532.1, PV125533.1, PV125534.1, PV125535.1, PV125536.1, PV125540.1, PV125544.1, PV125547.1, PV125548.1, PV125549.1, PV125550.1, PV125552.1, PV125553.1, PV125556.1, PV125557.1, PV125558.1, PV125560.1, PV125561.1, PV125562.1"
molossus molossus,alphacoronavirus sp.,27622,1906673,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,10,4,2020,,,,,2022-10-04,2020,"OP169153.1, OP169167.1"
molossus molossus,alphacoronavirus sp.,27622,1906673,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,29,2023,11,1,,,2025-07-29,2023-11-01,"PV975694.1, PV975695.1"
molossus molossus,bat alphacoronavirus,27622,2419667,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat alphacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,12,14,2017,4,12,,,2022-12-14,2017-04-12,"OP839276.2, OP839277.1, OP839278.1, OP839279.2"
molossus molossus,bat alphacoronavirus,27622,2419667,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat alphacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2024,6,16,2022,,,,,2024-06-16,2022,"PP883195.1, PP883196.1, PP883197.1, PP883198.1, PP883199.1, PP883200.1, PP883201.1"
molossus molossus,bat coronavirus,27622,1508220,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2017,12,26,2009,12,,,,2017-12-26,2009-12,KX094984.1
molossus molossus,bat coronavirus,27622,1508220,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2017,12,26,2011,2,,,,2017-12-26,2011-02,KX094982.1
molossus molossus,bat coronavirus,27622,1508220,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2019,10,9,2016,,,,,2019-10-09,2016,"MH974768.1, MH974773.1"
molossus molossus,bat coronavirus,27622,1508220,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2024,10,13,2022,6,,,,2024-10-13,2022-06,PQ412788.1
molossus molossus,bat coronavirus,27622,1508220,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,19,2019,11,,,,2025-02-19,2019-11,PV106024.1
molossus molossus,betacoronavirus cameli,27622,3433633,TRUE,TRUE,TRUE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus cameli,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,6,7,2022,,,,,2025-06-07,2022,PV694190.1
molossus molossus,betacoronavirus cameli,27622,3433633,TRUE,TRUE,TRUE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus cameli,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,8,26,2022,,,,,2025-08-26,2022,PX116150.1
molossus molossus,betacoronavirus cameli,27622,3433633,TRUE,TRUE,TRUE,molossus,molossidae,chiroptera,mammalia,Molossus molossus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus cameli,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,9,2,2022,,,,,2025-09-02,2022,"PX132326.1, PX139707.1, PX210929.1"
molossus rufus,bat coronavirus,124751,1508220,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus rufus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2019,10,9,2015,,,,,2019-10-09,2015,"MH974764.1, MH974765.1, MH974769.1, MH974770.1, MH974771.1, MH974778.1"
molossus rufus,bat coronavirus,124751,1508220,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus rufus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2019,10,9,2017,,,,,2019-10-09,2017,"MH974767.1, MH974776.1, MH974777.1"
molossus sp.,alphacoronavirus sp.,3041509,1906673,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus sp.,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,10,4,2020,,,,,2022-10-04,2020,"OP169159.1, OP169163.1"
molossus sp.,alphacoronavirus sp.,3041509,1906673,TRUE,TRUE,FALSE,molossus,molossidae,chiroptera,mammalia,Molossus sp.,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,11,5,2022,2,,,,2023-11-05,2022-02,OR734211.1
mops condylurus,alphacoronavirus sp.,258863,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops condylurus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2018,5,14,,,2025-02-09,2018-05-14,"PV054909.1, PV054910.1, PV054911.1, PV054912.1"
mops condylurus,alphacoronavirus sp.,258863,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops condylurus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2018,5,17,,,2025-02-09,2018-05-17,PV054899.1
mops condylurus,alphacoronavirus sp.,258863,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops condylurus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2019,3,7,,,2025-02-09,2019-03-07,PV054891.1
mops condylurus,alphacoronavirus sp.,258863,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops condylurus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2019,3,8,,,2025-02-09,2019-03-08,PV054892.1
mops condylurus,alphacoronavirus sp.,258863,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops condylurus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2019,3,9,,,2025-02-09,2019-03-09,PV054895.1
mops condylurus,alphacoronavirus suis,258863,3433814,TRUE,TRUE,TRUE,mops,molossidae,chiroptera,mammalia,Mops condylurus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus suis,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,5,1,2018,6,3,,,2022-05-01,2018-06-03,ON313747.1
mops condylurus,bat coronavirus,258863,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops condylurus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2018,10,17,2015,3,,,,2018-10-17,2015-03,"MH170116.1, MH170122.1"
mops condylurus,bat coronavirus,258863,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops condylurus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,3,2,2015,5,23,,,2020-03-02,2015-05-23,"MN183180.1, MN183198.1"
mops condylurus,bat coronavirus,258863,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops condylurus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,3,2,2015,5,25,,,2020-03-02,2015-05-25,"MN183179.1, MN183181.1, MN183182.1, MN183199.1, MN183200.1, MN183201.1, MN183202.1, MN183203.1, MN183204.1, MN183205.1, MN183206.1, MN183207.1"
mops condylurus,betacoronavirus rousetti,258863,3418615,TRUE,TRUE,TRUE,mops,molossidae,chiroptera,mammalia,Mops condylurus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus rousetti,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,5,29,2018,8,31,,,2022-05-29,2018-08-31,MT125420.1
mops condylurus,chaerephon bat coronavirus,258863,2991261,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops condylurus,,coronaviridae,nidovirales,pisoniviricetes,Chaerephon bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,10,31,2020,11,,,,2022-10-31,2020-11,"OM869892.1, OM869893.1, OM869894.1, OM869895.1, OM869896.1, OM869897.1, OM869898.1, OM869899.1, OM869900.1"
mops condylurus,mops condylurus alphacoronavirus,258863,2917968,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops condylurus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Mops condylurus alphacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,2,20,2014,5,6,,,2022-02-20,2014-05-06,"OM000348.1, OM000349.1, OM000350.1, OM000351.1, OM000352.1, OM000353.1, OM000354.1, OM000355.1, OM000356.1, OM000357.1, OM000358.1, OM000359.1, OM000360.1, OM000361.1, OM000362.1, OM000363.1, OM000364.1, OM000365.1, OM000366.1, OM000367.1, OM000368.1, OM000369.1, OM000370.1, OM000371.1"
mops leucogaster,bat coronavirus,3370282,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Chaerephon leucogaster,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2018,10,17,2015,3,,,,2018-10-17,2015-03,MH170117.1
mops midas,bat coronavirus,452595,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops midas,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,3,2,2012,4,27,,,2020-03-02,2012-04-27,"MN183216.1, MN183217.1, MN183218.1, MN183219.1"
mops plicatus,alphacoronavirus porci,3370289,3433789,TRUE,TRUE,TRUE,mops,molossidae,chiroptera,mammalia,Mops plicatus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus porci,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,29,2022,,,,,2025-07-29,2022,"PV577260.1, PV577273.1, PV577277.1, PV577278.1, PV577280.1, PV577285.1, PV577289.1"
mops plicatus,alphacoronavirus porci,3370289,3433789,TRUE,TRUE,TRUE,mops,molossidae,chiroptera,mammalia,Mops plicatus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus porci,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,29,2023,,,,,2025-07-29,2023,"PV577251.1, PV577252.1, PV577253.1, PV577254.1, PV577255.1, PV577256.1, PV577257.1, PV577258.1, PV577259.1, PV577261.1, PV577262.1, PV577263.1, PV577264.1, PV577265.1, PV577266.1, PV577267.1, PV577268.1, PV577269.1, PV577270.1, PV577271.1, PV577272.1, PV577274.1, PV577275.1, PV577276.1, PV577279.1, PV577281.1, PV577282.1, PV577283.1, PV577284.1, PV577286.1, PV577287.1, PV577288.1, PV577290.1"
mops plicatus,alphacoronavirus sp.,3370289,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Chaerephon plicatus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,6,15,2019,7,11,,,2021-06-15,2019-07-11,MZ081383.1
mops plicatus,betacoronavirus pandemicum,3370289,3418604,TRUE,TRUE,TRUE,mops,molossidae,chiroptera,mammalia,Chaerephon plicatus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus pandemicum,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2013,6,10,2011,,,,,2013-06-10,2011,JX993988.1
mops plicatus,betacoronavirus pandemicum,3370289,694009,TRUE,TRUE,TRUE,mops,molossidae,chiroptera,mammalia,Chaerephon plicatus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Severe acute respiratory syndrome-related coronavirus,FALSE,Isolation/Observation,Isolation,Shaw,Shaw et al. 2020 Mol Ecol,,ViPR,,,,,,,,173379,https://doi.org/10.1111/mec.15463,,,
mops plicatus,betacoronavirus sp.,3370289,1928434,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops plicatus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,29,2022,,,,,2025-07-29,2022,"PV577294.1, PV577296.1, PV577299.1, PV577300.1, PV577301.1, PV577302.1, PV577304.1, PV577305.1, PV577312.1"
mops plicatus,betacoronavirus sp.,3370289,1928434,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops plicatus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,29,2023,,,,,2025-07-29,2023,"PV577291.1, PV577292.1, PV577293.1, PV577295.1, PV577297.1, PV577298.1, PV577303.1, PV577306.1, PV577307.1, PV577308.1, PV577309.1, PV577310.1, PV577311.1"
mops plicatus,decacovirus sp.,3370289,2832696,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Chaerephon plicatus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Decacovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2020,6,,,,2021-09-22,2020-06,OK017762.1
mops plicatus,decacovirus sp.,3370289,2832696,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops plicatus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Decacovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,29,2022,,,,,2025-07-29,2022,"PV577211.1, PV577219.1, PV577225.1, PV577226.1, PV577227.1, PV577229.1, PV577230.1, PV577231.1"
mops plicatus,decacovirus sp.,3370289,2832696,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops plicatus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Decacovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,29,2023,,,,,2025-07-29,2023,"PV577202.1, PV577203.1, PV577204.1, PV577205.1, PV577206.1, PV577207.1, PV577208.1, PV577209.1, PV577210.1, PV577212.1, PV577213.1, PV577214.1, PV577215.1, PV577216.1, PV577217.1, PV577218.1, PV577220.1, PV577221.1, PV577222.1, PV577223.1, PV577224.1, PV577228.1, PV577232.1, PV577233.1, PV577234.1, PV577235.1, PV577236.1, PV577237.1, PV577238.1, PV577239.1, PV577240.1, PV577241.1, PV577242.1, PV577243.1, PV577244.1, PV577245.1, PV577247.1"
mops pumilus,alphacoronavirus sp.,242384,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,26,2019,3,,,,2025-02-26,2019-03,"PV101458.1, PV101459.1, PV101460.1, PV101461.1"
mops pumilus,alphacoronavirus sp.,242384,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2019,3,11,,,2025-02-09,2019-03-11,PV054882.1
mops pumilus,alphacoronavirus sp.,242384,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2019,3,14,,,2025-02-09,2019-03-14,PV054896.1
mops pumilus,alphacoronavirus sp.,242384,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2019,3,18,,,2025-02-09,2019-03-18,PV054897.1
mops pumilus,alphacoronavirus sp.,242384,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2019,3,3,,,2025-02-09,2019-03-03,"PV054907.1, PV054908.1"
mops pumilus,alphacoronavirus sp.,242384,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2019,3,6,,,2025-02-09,2019-03-06,"PV054883.1, PV054884.1, PV054885.1, PV054886.1, PV054887.1, PV054888.1, PV054889.1, PV054904.1, PV054905.1"
mops pumilus,alphacoronavirus sp.,242384,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2019,3,7,,,2025-02-09,2019-03-07,"PV054890.1, PV054898.1, PV054900.1, PV054901.1, PV054902.1, PV054903.1"
mops pumilus,alphacoronavirus sp.,242384,1906673,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,2,9,2019,3,9,,,2025-02-09,2019-03-09,"PV054893.1, PV054894.1, PV054906.1"
mops pumilus,bat alphacoronavirus,242384,2419667,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat alphacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2018,11,21,2016,9,6,,,2018-11-21,2016-09-06,MG193607.1
mops pumilus,bat coronavirus,242384,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2018,7,10,,,2023-03-07,2018-07-10,OP774388.1
mops pumilus,bat coronavirus,242384,1508220,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,7,2018,7,9,,,2023-03-07,2018-07-09,OP774358.1
mops pumilus,chaerephon pumilus alphacoronavirus,242384,2917966,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Chaerephon pumilus alphacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,2,20,2014,5,6,,,2022-02-20,2014-05-06,"OM000376.1, OM000377.1, OM000378.1, OM000379.1, OM000380.1"
mops pumilus,eidolon bat coronavirus,242384,2717680,TRUE,TRUE,FALSE,mops,molossidae,chiroptera,mammalia,Mops pumilus,,coronaviridae,nidovirales,pisoniviricetes,Eidolon bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,5,29,2018,5,16,,,2022-05-29,2018-05-16,MT064129.1
